Año solicitud;Año Inspección;Año certificación;Mes solicitud;Mes Inspección;Mes Certificación;Canal;Lugar de Trámite;Formato;Expediente;Exportador;Ruc;Producto;Nombre Cientifico;Departamento Origen;Variedad;Cod. Instalación;Contenedores;Precintos;Instalación;Tipo Instalación;Sede;Importador;Cod. Lugar de Producción;Inspector de Inspección;Tipo Vinculo Inspector;Tipo Vinculo Laboral;Inspector  Certificado;Lugar Destino;Tipo Envase;Uso Destinado;Certificación Electrónica;Partida Arancelaria;Des. Partida  Arancelaria;Pais Destino;Razon Social Destino;Certificados Generados;N° Certificado Origen;Lugar de Embarque;Medio Transporte;Estado Solicitud;Estado Inspección;Estado Certificado;Fecha Solicitud SNS2022;Fecha Solicitud Trazabilidad;Fecha Inspección Vuce;Fecha Inspección Trazabilidad;Fecha Inspección SNS2023;Fecha Certificación;Fecha Emision 1erCertificado;Envio Orgánico;Tipo Export;Cantidad Envase;Peso Neto
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;DANPER TRUJILLO S.A.C.;20170040938;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00017-PE;IKSU-252411-2;531458;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;Wish Farms Inc.;009-00360-11;RECALDE QUEZADA ERICK RICHARD;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;RECALDE QUEZADA ERICK RICHARD;Port Everglades;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1668141;1668141;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;18/06/2025;18/06/2025;20/06/2025;20/06/2025;20/06/2025;20/06/2025;20/06/2025;No;EX;2,160;7,205.76
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;VIVA PREMIERE GENERAL TRADING ((BR of Viva Premiere Investment LLC);009-00249-11 - 009-00249-19;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;AEROPUERTO INTERNACIONAL DE DUBAI;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;DUBAI;;1667260;1667260;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;18/06/2025;18/06/2025;19/06/2025;19/06/2025;19/06/2025;19/06/2025;19/06/2025;No;EX;1,440;2,160.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FRESH B.V.;009-00249-05;RECALDE QUEZADA ERICK RICHARD;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;RECALDE QUEZADA ERICK RICHARD;AMSTERDAM SCHIPHOL INTERNATIONAL AIRPORT;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;;1668024;1668024;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;19/06/2025;19/06/2025;20/06/2025;20/06/2025;20/06/2025;20/06/2025;20/06/2025;No;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;FRUTAS DEL MUNDO S.A.;009-00249-11 - 009-00249-19;RECALDE QUEZADA ERICK RICHARD;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;RECALDE QUEZADA ERICK RICHARD;Aeropuerto Internacional Juan Santamaría;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;COSTA RICA;;1668016;1668016;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;19/06/2025;19/06/2025;20/06/2025;20/06/2025;20/06/2025;20/06/2025;20/06/2025;No;EX;720;1,080.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;Marama Import and Export Ltda;009-00249-02;RECALDE QUEZADA ERICK RICHARD;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;RECALDE QUEZADA ERICK RICHARD;AEREOPUERTO INTERNACIONAL DE CARRAZCO;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;URUGUAY;;1668004;1668004;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;19/06/2025;19/06/2025;20/06/2025;20/06/2025;20/06/2025;20/06/2025;20/06/2025;No;EX;480;720
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGUALIMA S.A.C.;20512217452;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.122 (MALIBU);009-00029-PE;;;AGUALIMA S.A.C.;PE;LA LIBERTAD;IMPORTADORA Y EXPORTADORA HERMANOS GAGO.;009-00412-01;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;AEROPUERTO INTERNACIONAL DE TOCUMEN;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PANAMA;AGUALIMA S.A.C.;1668634;1668634;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;19/06/2025;19/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;No;EX;480;720
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGUALIMA S.A.C.;20512217452;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.122 (MALIBU);009-00029-PE;;;AGUALIMA S.A.C.;PE;LA LIBERTAD;Bardini+keller AG Schweiz;009-00412-01 - 009-00412-01 - 009-00412-01;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;AMSTERDAM SCHIPHOL INTERNATIONAL AIRPORT;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;AGUALIMA S.A.C.;1668633;1668633;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;19/06/2025;19/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;Si;EX;960;2,880.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGUALIMA S.A.C.;20512217452;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.122 (MALIBU);009-00029-PE;;;AGUALIMA S.A.C.;PE;LA LIBERTAD;Aartsen Breda B.V.;009-00412-01;CUEVA SANCHEZ SERGIO RUBEN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CUEVA SANCHEZ SERGIO RUBEN;AMSTERDAM SCHIPHOL INTERNATIONAL AIRPORT;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;AGUALIMA S.A.C.;1669312;1669312;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;20/06/2025;20/06/2025;23/06/2025;23/06/2025;23/06/2025;23/06/2025;23/06/2025;No;EX;720;1,080.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGUALIMA S.A.C.;20512217452;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.122 (MALIBU);009-00029-PE;;;AGUALIMA S.A.C.;PE;LA LIBERTAD;Bardini+keller AG Schweiz;009-00412-01;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;AMSTERDAM SCHIPHOL INTERNATIONAL AIRPORT;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;AGUALIMA S.A.C.;1668639;1668639;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;19/06/2025;19/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;Si;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGUALIMA S.A.C.;20512217452;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.122 (MALIBU);009-00029-PE;;531216, 531217, 531214, 531212, 531213, 531215;AGUALIMA S.A.C.;PE;LA LIBERTAD;EXOTIC IMPORTS;009-00412-01 - 009-00412-01;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;NEW DELHI;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;INDIA;AGUALIMA S.A.C.;1668679;1668679;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;19/06/2025;19/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;No;EX;1,440;2,160.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGUALIMA S.A.C.;20512217452;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.122 (MALIBU);009-00029-PE;;;AGUALIMA S.A.C.;PE;LA LIBERTAD;VK Queen Fruit Import & Export Limited Partnership;009-00412-01 - 009-00412-01 - 009-00412-01;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;BANGKOK;CAJA(S);COMERCIALIZACION;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;TAILANDIA;AGUALIMA S.A.C.;1668627;1668627;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;20/06/2025;20/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;No;EX;1,680;2,520.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;MANUELITA FYH S.A.C.;20411051782;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;DrisBlueTwentySix (Raymi);009-00014-PE;;;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;EASTERN GREEN MARKETING PTE LTD;009-29864-02;ZAFRA PFLUCKER HELEN MARITE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ZAFRA PFLUCKER HELEN MARITE;SINGAPORE;CAJA(S);COMERCIALIZACION;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;SINGAPUR;;1670764;1670764;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;20/06/2025;20/06/2025;25/06/2025;25/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;85;127.5
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;MANUELITA FYH S.A.C.;20411051782;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;DrisBlueTwentyThree (Rosita);009-00014-PE;;;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;EASTERN GREEN MARKETING PTE LTD;009-29864-02;ZAFRA PFLUCKER HELEN MARITE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ZAFRA PFLUCKER HELEN MARITE;SINGAPORE;CAJA(S);COMERCIALIZACION;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;SINGAPUR;;1670764;1670764;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;20/06/2025;20/06/2025;25/06/2025;25/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;800;1,200.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;DANPER TRUJILLO S.A.C.;20170040938;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00017-PE;;;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;ARBA COLOMBIA SAS;009-00360-11;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;BOGOTA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;COLOMBIA;;1668500;1668500;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;20/06/2025;20/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;No;EX;1,440;2,160.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BLUEBERRIES PERU S.A.C.;20557530160;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;DrisBlueTwentyThree (Rosita);009-00014-PE;SEKU-908231-7;536139;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;SHENZHEN OHENG IMPORT & EXPORT CO., LTD;004-03877-05 - 004-03877-06 - 004-03877-07;CUEVA SANCHEZ SERGIO RUBEN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CUEVA SANCHEZ SERGIO RUBEN;SHENZHEN;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1669395;1669395;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;20/06/2025;20/06/2025;21/06/2025;23/06/2025;23/06/2025;23/06/2025;23/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BLUEBERRIES PERU S.A.C.;20557530160;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;ARANA;009-00014-PE;;;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;Freco International Company Limited;004-03877-01 - 004-03877-02 - 004-03877-06 - 004-03877-08;ZAFRA PFLUCKER HELEN MARITE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ZAFRA PFLUCKER HELEN MARITE;HONG KONG;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;HONG KONG;;1669407;1669407;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;20/06/2025;20/06/2025;23/06/2025;23/06/2025;23/06/2025;23/06/2025;23/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BLUEBERRIES PERU S.A.C.;20557530160;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;ARANA;009-00014-PE;SEKU-934408-4;531376;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;SHENZHEN OHENG IMPORT & EXPORT CO., LTD;004-03877-01 - 004-03877-02 - 004-03877-03 - 004-03877-05 - 004-03877-06 - 009-16198-06;ZAFRA PFLUCKER HELEN MARITE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ZAFRA PFLUCKER HELEN MARITE;SHENZHEN;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1669343;1669343;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;20/06/2025;20/06/2025;23/06/2025;23/06/2025;23/06/2025;23/06/2025;23/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FRESH BV CARE OF FRESCA GROUP LTD T/A FRESH CLEAR;009-00249-02 - 009-00249-04 - 009-00249-05 - 009-00249-09 - 009-00249-19;CASAS CUMAPA LUIS CARLOS;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;DIAZ MILLA STEFFANY BRILLY;LONDON GATEWAY;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;REINO UNIDO;;1670414;1670414;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;21/06/2025;21/06/2025;21/06/2025;24/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;7,200;18,000.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BLUEBERRIES PERU S.A.C.;20557530160;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;ARANA;009-00014-PE;FBIU-546128-2;536477;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;SHENZHEN OHENG IMPORT & EXPORT CO., LTD;004-03877-01;GRADOS VEGA CARLA CLAUDIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;GRADOS VEGA CARLA CLAUDIA;SHANGHAI;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1670453;1670453;Puerto de Chancay;MARITIMO;GENERADO;CERRADO;APROBADO;23/06/2025;23/06/2025;24/06/2025;25/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BLUEBERRIES PERU S.A.C.;20557530160;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;ARANA;009-00014-PE;OERU-481959-9;531411;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;SHENZHEN OHENG IMPORT & EXPORT CO., LTD;004-03877-01 - 004-03877-03 - 004-03877-06 - 004-03877-08 - 009-16198-06;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;SHANGHAI;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1670423;1670423;Puerto de Chancay;MARITIMO;GENERADO;CERRADO;APROBADO;23/06/2025;23/06/2025;24/06/2025;25/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;7;VUCE;CTD VIRU - LA LIBERTAD;SNS022 - SNS023;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;FBIU-531040-8;531218;CAMPOSOL S.A.;PE;LA LIBERTAD;"CAMPOSOL FOODS TRADING (SHANGHAI) CO,LTD
";009-00249-05;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;GRADOS VEGA CARLA CLAUDIA;SHANGHAI;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1670466]1670466;1673730;Puerto de Chancay;MARITIMO;GENERADO;CERRADO;APROBADO;23/06/2025;30/06/2025;24/06/2025;25/06/2025;25/06/2025;1/07/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;OERU-405382-0;531430;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FOODS TRADING (SHANGHAI) CO,LTD;009-00249-05;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;SHANGHAI;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1670588;1670588;Puerto de Chancay;MARITIMO;GENERADO;CERRADO;APROBADO;23/06/2025;23/06/2025;24/06/2025;25/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;FBIU-514961-2;531220;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FOODS TRADING (SHANGHAI) CO,LTD;009-00249-05;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;SHANGHAI;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1670566;1670566;Puerto de Chancay;MARITIMO;GENERADO;CERRADO;APROBADO;23/06/2025;23/06/2025;24/06/2025;25/06/2025;25/06/2025;27/06/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00015-PE;FBIU-545266-0;531371;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FOODS TRADING (SHANGHAI) CO,LTD;009-00249-05;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;SHANGHAI;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1670581;1670581;Puerto de Chancay;MARITIMO;GENERADO;CERRADO;APROBADO;23/06/2025;23/06/2025;24/06/2025;25/06/2025;25/06/2025;27/06/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;SEGU-997571-6;531369;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FOODS TRADING (SHANGHAI) CO,LTD;009-00249-05;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;SHANGHAI;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1670433;1670433;Puerto de Chancay;MARITIMO;GENERADO;CERRADO;APROBADO;23/06/2025;23/06/2025;24/06/2025;25/06/2025;25/06/2025;27/06/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;7;VUCE;CTD VIRU - LA LIBERTAD;SNS022 - SNS023;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;OERU-429982-0;531219;CAMPOSOL S.A.;PE;LA LIBERTAD;"CAMPOSOL FOODS TRADING (SHANGHAI) CO,LTD
";009-00249-05;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;GRADOS VEGA CARLA CLAUDIA;SHANGHAI;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1670518]1670518;1673734;Puerto de Chancay;MARITIMO;GENERADO;CERRADO;APROBADO;23/06/2025;30/06/2025;24/06/2025;25/06/2025;25/06/2025;1/07/2025;25/06/2025;No;EX;7,800;11,700.00
